,nom,heure,date,etablissement,prix,adresse,commune,geo,Type activite,arrondissement
597,Aquaman et le Royaume perdu,10:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
598,Aquaman et le Royaume perdu,11:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
599,Aquaman et le Royaume perdu,13:15,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
600,Aquaman et le Royaume perdu,14:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
601,Aquaman et le Royaume perdu,16:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
602,Aquaman et le Royaume perdu,17:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
603,Aquaman et le Royaume perdu,18:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
604,Aquaman et le Royaume perdu,21:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
605,Soudain seuls,19:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
606,Soudain seuls,21:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
607,Chasse gardée,10:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
608,Chasse gardée,12:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
609,Chasse gardée,15:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
610,Chasse gardée,17:20,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
611,Chasse gardée,19:40,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
612,Chasse gardée,22:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
613,Jeff Panacloc : À la poursuite de Jean-Marc,10:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
614,Jeff Panacloc : À la poursuite de Jean-Marc,13:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
615,Jeff Panacloc : À la poursuite de Jean-Marc,15:15,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
616,Jeff Panacloc : À la poursuite de Jean-Marc,17:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
617,Jeff Panacloc : À la poursuite de Jean-Marc,19:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
618,Jeff Panacloc : À la poursuite de Jean-Marc,22:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
619,Les Inséparables,10:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
620,Les Inséparables,12:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
621,Les Inséparables,14:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
622,Bâtiment 5,16:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
623,Bâtiment 5,19:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
624,Bâtiment 5,21:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
625,Perfect Days,16:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
626,Perfect Days,19:10,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
627,Perfect Days,21:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
628,Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:40,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
629,Sirocco et le Royaume des courants d’air,10:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
630,Sirocco et le Royaume des courants d’air,12:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
631,Sirocco et le Royaume des courants d’air,14:20,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
632,Winter Break,10:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
633,Winter Break,16:15,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
634,Winter Break,19:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
635,Winter Break,21:40,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
636,Voyage au pôle sud,11:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
637,Voyage au pôle sud,13:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
638,Voyage au pôle sud,15:50,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
639,Voyage au pôle sud,17:50,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
640,Voyage au pôle sud,19:50,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
641,Voyage au pôle sud,21:50,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
642,Une équipe de rêve,10:30,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
643,Une équipe de rêve,12:45,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
644,Une équipe de rêve,15:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
645,Une équipe de rêve,17:20,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
646,Une équipe de rêve,19:40,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
647,Une équipe de rêve,22:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
648,Fremont,20:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
649,Fremont,22:10,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
650,Ratatouille,14:00,ajd,UGC CINE CITE PARIS 19,variable,166 BOULEVARD MAC DONALD,Paris 19e Arrondissement,"48.898991,2.376757",Cinema,
651,Wish - Asha et la bonne étoile,11:15,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
652,Wish - Asha et la bonne étoile,13:30,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
653,Wish - Asha et la bonne étoile,15:45,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
654,Wish - Asha et la bonne étoile,18:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
655,Migration,10:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
656,Migration,12:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
657,Migration,14:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
658,Migration,16:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
659,Migration,18:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
660,Les Trois Mousquetaires : Milady,10:25,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
661,Les Trois Mousquetaires : Milady,13:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
662,Les Trois Mousquetaires : Milady,15:35,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
663,Les Trois Mousquetaires : Milady,18:10,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
664,Les Trois Mousquetaires : Milady,20:45,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
665,Wonka,11:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
666,Wonka,14:20,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
667,Wonka,16:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
668,Wonka,19:20,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
669,Wonka,21:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
670,La Tresse,11:20,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
671,La Tresse,16:25,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
672,La Tresse,19:05,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
673,La Tresse,21:45,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
674,Napoleon,17:35,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
675,Napoleon,20:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
676,Soudain seuls,09:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
677,Soudain seuls,12:10,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
678,Soudain seuls,14:35,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
679,Soudain seuls,17:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
680,Soudain seuls,19:25,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
681,Soudain seuls,21:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
682,Chasse gardée,09:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
683,Chasse gardée,12:15,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
684,Chasse gardée,14:40,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
685,Chasse gardée,17:05,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
686,Chasse gardée,19:30,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
687,Chasse gardée,21:55,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
688,Les Inséparables,10:15,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
689,Les Inséparables,12:20,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
690,Les Inséparables,14:30,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
691,Perfect Days,20:30,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
692,Winter Break,10:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
693,Winter Break,12:45,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
694,Winter Break,15:35,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
695,Winter Break,18:25,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
696,Winter Break,21:15,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
697,Voyage au pôle sud,10:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
698,Voyage au pôle sud,12:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
699,Voyage au pôle sud,14:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
700,Voyage au pôle sud,16:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
701,Voyage au pôle sud,18:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
702,Voyage au pôle sud,20:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
703,Voyage au pôle sud,22:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
704,Past Lives – Nos vies d’avant,10:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
705,Past Lives – Nos vies d’avant,12:20,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
706,Past Lives – Nos vies d’avant,14:40,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
707,Past Lives – Nos vies d’avant,17:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
708,Past Lives – Nos vies d’avant,19:20,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
709,Past Lives – Nos vies d’avant,21:40,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
710,Munch,09:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
711,Munch,12:10,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
712,Munch,14:30,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
713,Munch,16:50,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
714,Munch,19:10,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
715,Munch,21:30,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
716,Le Petit blond de la casbah,20:15,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
717,Ratatouille,14:00,ajd,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965",Cinema,
718,Wish - Asha et la bonne étoile,10:15,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
719,Wish - Asha et la bonne étoile,13:30,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
720,Wish - Asha et la bonne étoile,15:45,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
721,Wish - Asha et la bonne étoile,17:30,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
722,Migration,10:10,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
723,Migration,12:25,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
724,Migration,13:30,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
725,Migration,15:25,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
726,Migration,17:25,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
727,Les Trois Mousquetaires : Milady,10:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
728,Les Trois Mousquetaires : Milady,13:45,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
729,Les Trois Mousquetaires : Milady,14:25,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
730,Les Trois Mousquetaires : Milady,17:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
731,Les Trois Mousquetaires : Milady,18:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
732,Les Trois Mousquetaires : Milady,19:35,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
733,Les Trois Mousquetaires : Milady,20:35,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
734,Les Trois Mousquetaires : Milady,22:10,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
735,Wonka,10:15,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
736,Wonka,10:40,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
737,Wonka,14:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
738,Wonka,16:35,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
739,Wonka,17:35,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
740,Wonka,19:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
741,Wonka,19:25,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
742,Wonka,22:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
743,Napoleon,10:10,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
744,Napoleon,20:10,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
745,Aquaman et le Royaume perdu,10:20,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
746,Aquaman et le Royaume perdu,12:15,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
747,Aquaman et le Royaume perdu,14:55,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
748,Aquaman et le Royaume perdu,16:20,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
749,Aquaman et le Royaume perdu,19:20,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
750,Aquaman et le Royaume perdu,21:35,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
751,Aquaman et le Royaume perdu,22:00,ajd,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034",Cinema,
