nom,heure,date,etablissement,adresse,prix
Le Garçon et le héron,10:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Garçon et le héron,13:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Garçon et le héron,16:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Garçon et le héron,19:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Garçon et le héron,21:45,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,10:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,12:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,14:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,16:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,18:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,20:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Mars Express,22:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Thanksgiving : la semaine de l'horreur,10:30,ajd,UGC Ciné-Cité Bercy,adresse,variable
Thanksgiving : la semaine de l'horreur,13:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
Thanksgiving : la semaine de l'horreur,15:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
Thanksgiving : la semaine de l'horreur,19:40,ajd,UGC Ciné-Cité Bercy,adresse,variable
Thanksgiving : la semaine de l'horreur,22:05,ajd,UGC Ciné-Cité Bercy,adresse,variable
The Marvels,10:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
The Marvels,12:40,ajd,UGC Ciné-Cité Bercy,adresse,variable
The Marvels,15:00,ajd,UGC Ciné-Cité Bercy,adresse,variable
The Marvels,17:20,ajd,UGC Ciné-Cité Bercy,adresse,variable
The Marvels,22:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le Grand magasin,17:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Past Lives – Nos vies d’avant,19:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Dumb Money,22:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,10:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,12:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,14:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,16:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,18:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,20:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Fremont,22:10,ajd,UGC Ciné-Cité Bercy,adresse,variable
Le consentement,21:50,ajd,UGC Ciné-Cité Bercy,adresse,variable
Killers of the Flower Moon,20:15,ajd,UGC Ciné-Cité Bercy,adresse,variable
Virgin suicides,22:10,ajd,La Filmothèque du quartier latin,adresse,variable
Une femme disparait,16:30,ajd,La Filmothèque du quartier latin,adresse,variable
Jeune et innocent,13:30,ajd,La Filmothèque du quartier latin,adresse,variable
Jeune et innocent,20:40,ajd,La Filmothèque du quartier latin,adresse,variable
Les 39 marches,15:00,ajd,La Filmothèque du quartier latin,adresse,variable
Les 39 marches,18:20,ajd,La Filmothèque du quartier latin,adresse,variable
Docteur Folamour,22:10,ajd,La Filmothèque du quartier latin,adresse,variable
Huit et demi,17:00,ajd,La Filmothèque du quartier latin,adresse,variable
Le bel antonio,13:30,ajd,La Filmothèque du quartier latin,adresse,variable
Allemagne année zéro,15:30,ajd,La Filmothèque du quartier latin,adresse,variable
Little Girl Blue,18:45,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
La Passion de Dodin Bouffant,16:20,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
The Old Oak,11:00,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
L'Enlèvement,16:00,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Un hiver à Yanji,19:00,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Le théorème de Marguerite,21:15,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Le Petit blond de la casbah,11:00,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Le règne animal,15:45,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Ça tourne à Séoul ! Cobweb,11:10,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Anatomie d’une chute,20:45,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Anselm (Le Bruit du temps),13:45,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Une année difficile,18:20,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
A.I. Intelligence artificielle ,20:45,ajd,Cinéma Chaplin Saint-Lambert,adresse,variable
Napoleon,13:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Napoleon,16:45,ajd,UGC Ciné-Cité La Défense,adresse,variable
Napoleon,20:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Napoleon,21:10,ajd,UGC Ciné-Cité La Défense,adresse,variable
La Tresse,14:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
La Tresse,16:40,ajd,UGC Ciné-Cité La Défense,adresse,variable
La Tresse,19:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
La Tresse,21:50,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wish - Asha et la bonne étoile,12:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wish - Asha et la bonne étoile,14:05,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wish - Asha et la bonne étoile,16:10,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wish - Asha et la bonne étoile,18:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wish - Asha et la bonne étoile,20:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wish - Asha et la bonne étoile,22:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Migration,12:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Migration,14:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Migration,16:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Migration,18:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Migration,20:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Migration,22:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Wonka,19:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,13:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,16:35,ajd,UGC Ciné-Cité La Défense,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Temps d'aimer,14:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Temps d'aimer,17:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Temps d'aimer,19:25,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Temps d'aimer,21:55,ajd,UGC Ciné-Cité La Défense,adresse,variable
Noël Joyeux,11:50,ajd,UGC Ciné-Cité La Défense,adresse,variable
Noël Joyeux,13:40,ajd,UGC Ciné-Cité La Défense,adresse,variable
Noël Joyeux,15:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Noël Joyeux,17:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Noël Joyeux,19:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Bâtiment 5,13:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Bâtiment 5,15:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Bâtiment 5,17:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Bâtiment 5,19:50,ajd,UGC Ciné-Cité La Défense,adresse,variable
Bâtiment 5,22:10,ajd,UGC Ciné-Cité La Défense,adresse,variable
Soudain seuls,12:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Soudain seuls,14:45,ajd,UGC Ciné-Cité La Défense,adresse,variable
Soudain seuls,17:10,ajd,UGC Ciné-Cité La Défense,adresse,variable
Soudain seuls,19:35,ajd,UGC Ciné-Cité La Défense,adresse,variable
Soudain seuls,22:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Perfect Days,13:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Perfect Days,16:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Perfect Days,19:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Perfect Days,21:40,ajd,UGC Ciné-Cité La Défense,adresse,variable
Les Trois Mousquetaires – D'Artagnan,14:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Les Trois Mousquetaires – D'Artagnan,16:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Garçon et le héron,14:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Garçon et le héron,16:40,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Garçon et le héron,19:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Garçon et le héron,21:50,ajd,UGC Ciné-Cité La Défense,adresse,variable
Mars Express,12:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Mars Express,16:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Mars Express,18:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Mars Express,20:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Thanksgiving : la semaine de l'horreur,17:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Thanksgiving : la semaine de l'horreur,19:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Thanksgiving : la semaine de l'horreur,21:50,ajd,UGC Ciné-Cité La Défense,adresse,variable
The Marvels,22:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Five Nights at Freddy's,12:15,ajd,UGC Ciné-Cité La Défense,adresse,variable
Five Nights at Freddy's,14:30,ajd,UGC Ciné-Cité La Défense,adresse,variable
Five Nights at Freddy's,16:45,ajd,UGC Ciné-Cité La Défense,adresse,variable
Five Nights at Freddy's,19:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Grand magasin,12:40,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Grand magasin,14:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Grand magasin,16:05,ajd,UGC Ciné-Cité La Défense,adresse,variable
Le Grand magasin,17:45,ajd,UGC Ciné-Cité La Défense,adresse,variable
3 jours max,14:20,ajd,UGC Ciné-Cité La Défense,adresse,variable
Dumb Money,22:10,ajd,UGC Ciné-Cité La Défense,adresse,variable
Killers of the Flower Moon,13:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Killers of the Flower Moon,20:00,ajd,UGC Ciné-Cité La Défense,adresse,variable
Napoleon,10:50,ajd,Gaumont Les Fauvettes,adresse,variable
Napoleon,14:00,ajd,Gaumont Les Fauvettes,adresse,variable
Napoleon,17:30,ajd,Gaumont Les Fauvettes,adresse,variable
Napoleon,20:45,ajd,Gaumont Les Fauvettes,adresse,variable
Wish - Asha et la bonne étoile,11:00,ajd,Gaumont Les Fauvettes,adresse,variable
Wish - Asha et la bonne étoile,13:15,ajd,Gaumont Les Fauvettes,adresse,variable
Wish - Asha et la bonne étoile,15:30,ajd,Gaumont Les Fauvettes,adresse,variable
Wish - Asha et la bonne étoile,17:45,ajd,Gaumont Les Fauvettes,adresse,variable
Wish - Asha et la bonne étoile,20:00,ajd,Gaumont Les Fauvettes,adresse,variable
Wish - Asha et la bonne étoile,22:20,ajd,Gaumont Les Fauvettes,adresse,variable
Les Trois Mousquetaires – D'Artagnan,10:45,ajd,Gaumont Les Fauvettes,adresse,variable
Les Trois Mousquetaires – D'Artagnan,16:10,ajd,Gaumont Les Fauvettes,adresse,variable
Les Trois Mousquetaires – D'Artagnan,21:45,ajd,Gaumont Les Fauvettes,adresse,variable
Les Tourouges et les Toubleus,10:35,ajd,Gaumont Les Fauvettes,adresse,variable
Les Tourouges et les Toubleus,13:40,ajd,Gaumont Les Fauvettes,adresse,variable
Love actually,13:25,ajd,Gaumont Les Fauvettes,adresse,variable
Love actually,19:30,ajd,Gaumont Les Fauvettes,adresse,variable
Le Livre de la Jungle,13:10,ajd,Gaumont Les Fauvettes,adresse,variable
"Vaiana, la légende du bout du monde",17:00,ajd,Gaumont Les Fauvettes,adresse,variable
Raiponce,15:00,ajd,Gaumont Les Fauvettes,adresse,variable
Maléfique : Le Pouvoir du mal,19:25,ajd,Gaumont Les Fauvettes,adresse,variable
Coco,14:40,ajd,Gaumont Les Fauvettes,adresse,variable
Alice de l'autre côté du miroir,22:00,ajd,Gaumont Les Fauvettes,adresse,variable
Dumbo,11:30,ajd,Gaumont Les Fauvettes,adresse,variable
L'appel de la forêt,22:10,ajd,Gaumont Les Fauvettes,adresse,variable
Rebelle,17:15,ajd,Gaumont Les Fauvettes,adresse,variable
Cheval de guerre,10:35,ajd,Gaumont Les Fauvettes,adresse,variable
Napoleon,13:50,ajd,Pathé La Villette,adresse,variable
Napoleon,14:00,ajd,Pathé La Villette,adresse,variable
Napoleon,17:00,ajd,Pathé La Villette,adresse,variable
Napoleon,17:25,ajd,Pathé La Villette,adresse,variable
Napoleon,18:15,ajd,Pathé La Villette,adresse,variable
Napoleon,20:15,ajd,Pathé La Villette,adresse,variable
Napoleon,20:45,ajd,Pathé La Villette,adresse,variable
La Tresse,14:15,ajd,Pathé La Villette,adresse,variable
La Tresse,16:45,ajd,Pathé La Villette,adresse,variable
La Tresse,19:15,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,13:30,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,14:15,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,15:35,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,17:10,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,19:20,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,21:00,ajd,Pathé La Villette,adresse,variable
Wish - Asha et la bonne étoile,21:00,ajd,Pathé La Villette,adresse,variable
Migration,13:40,ajd,Pathé La Villette,adresse,variable
Migration,14:00,ajd,Pathé La Villette,adresse,variable
Migration,15:45,ajd,Pathé La Villette,adresse,variable
Migration,16:15,ajd,Pathé La Villette,adresse,variable
Migration,16:30,ajd,Pathé La Villette,adresse,variable
Migration,17:45,ajd,Pathé La Villette,adresse,variable
Migration,18:50,ajd,Pathé La Villette,adresse,variable
Migration,19:45,ajd,Pathé La Villette,adresse,variable
Migration,21:30,ajd,Pathé La Villette,adresse,variable
Migration,21:45,ajd,Pathé La Villette,adresse,variable
Wonka,19:30,ajd,Pathé La Villette,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:00,ajd,Pathé La Villette,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,17:15,ajd,Pathé La Villette,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:30,ajd,Pathé La Villette,adresse,variable
Noël Joyeux,13:30,ajd,Pathé La Villette,adresse,variable
Noël Joyeux,16:00,ajd,Pathé La Villette,adresse,variable
Noël Joyeux,18:00,ajd,Pathé La Villette,adresse,variable
Noël Joyeux,20:00,ajd,Pathé La Villette,adresse,variable
Bâtiment 5,13:45,ajd,Pathé La Villette,adresse,variable
Bâtiment 5,15:25,ajd,Pathé La Villette,adresse,variable
Bâtiment 5,17:40,ajd,Pathé La Villette,adresse,variable
Bâtiment 5,19:50,ajd,Pathé La Villette,adresse,variable
Bâtiment 5,22:00,ajd,Pathé La Villette,adresse,variable
Les Trois Mousquetaires – D'Artagnan,13:45,ajd,Pathé La Villette,adresse,variable
Les Trois Mousquetaires – D'Artagnan,18:45,ajd,Pathé La Villette,adresse,variable
Le Garçon et le héron,21:35,ajd,Pathé La Villette,adresse,variable
Mars Express,13:45,ajd,Pathé La Villette,adresse,variable
Mars Express,15:40,ajd,Pathé La Villette,adresse,variable
Mars Express,18:00,ajd,Pathé La Villette,adresse,variable
Mars Express,20:00,ajd,Pathé La Villette,adresse,variable
Mars Express,22:15,ajd,Pathé La Villette,adresse,variable
Simple comme Sylvain,17:35,ajd,Pathé La Villette,adresse,variable
Thanksgiving : la semaine de l'horreur,13:30,ajd,Pathé La Villette,adresse,variable
Thanksgiving : la semaine de l'horreur,15:45,ajd,Pathé La Villette,adresse,variable
Thanksgiving : la semaine de l'horreur,20:00,ajd,Pathé La Villette,adresse,variable
Thanksgiving : la semaine de l'horreur,22:00,ajd,Pathé La Villette,adresse,variable
The Marvels,16:15,ajd,Pathé La Villette,adresse,variable
The Marvels,22:00,ajd,Pathé La Villette,adresse,variable
Five Nights at Freddy's,21:50,ajd,Pathé La Villette,adresse,variable
Le Grand magasin,13:45,ajd,Pathé La Villette,adresse,variable
Le Grand magasin,15:25,ajd,Pathé La Villette,adresse,variable
Le Grand magasin,17:10,ajd,Pathé La Villette,adresse,variable
Le Grand magasin,19:00,ajd,Pathé La Villette,adresse,variable
Dumb Money,14:00,ajd,Pathé La Villette,adresse,variable
Dumb Money,16:30,ajd,Pathé La Villette,adresse,variable
Dumb Money,21:20,ajd,Pathé La Villette,adresse,variable
Le consentement,21:20,ajd,Pathé La Villette,adresse,variable
Les Tourouges et les Toubleus,13:50,ajd,Pathé La Villette,adresse,variable
Saw X,21:50,ajd,Pathé La Villette,adresse,variable
La Pat' Patrouille : La Super Patrouille Le Film,15:00,ajd,Pathé La Villette,adresse,variable
La Pat' Patrouille : La Super Patrouille Le Film,17:35,ajd,Pathé La Villette,adresse,variable
Joram,18:45,ajd,Pathé La Villette,adresse,variable
Napoleon,13:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
Napoleon,17:10,ajd,UGC Ciné Cité Paris 19,adresse,variable
Napoleon,20:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
La Tresse,13:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
La Tresse,16:10,ajd,UGC Ciné Cité Paris 19,adresse,variable
La Tresse,18:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
La Tresse,21:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Wish - Asha et la bonne étoile,13:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Wish - Asha et la bonne étoile,15:20,ajd,UGC Ciné Cité Paris 19,adresse,variable
Wish - Asha et la bonne étoile,17:35,ajd,UGC Ciné Cité Paris 19,adresse,variable
Wish - Asha et la bonne étoile,19:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
Wish - Asha et la bonne étoile,22:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,12:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,13:20,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,14:40,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,15:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,17:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,17:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,19:15,ajd,UGC Ciné Cité Paris 19,adresse,variable
Migration,21:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Wonka,20:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,17:20,ajd,UGC Ciné Cité Paris 19,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:40,ajd,UGC Ciné Cité Paris 19,adresse,variable
Le Temps d'aimer,13:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Le Temps d'aimer,16:20,ajd,UGC Ciné Cité Paris 19,adresse,variable
Le Temps d'aimer,19:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Le Temps d'aimer,21:40,ajd,UGC Ciné Cité Paris 19,adresse,variable
Noël Joyeux,13:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Noël Joyeux,15:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Noël Joyeux,17:40,ajd,UGC Ciné Cité Paris 19,adresse,variable
Noël Joyeux,19:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
Noël Joyeux,22:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Bâtiment 5,14:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Bâtiment 5,16:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Bâtiment 5,19:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Bâtiment 5,21:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Soudain seuls,14:15,ajd,UGC Ciné Cité Paris 19,adresse,variable
Soudain seuls,16:45,ajd,UGC Ciné Cité Paris 19,adresse,variable
Soudain seuls,19:15,ajd,UGC Ciné Cité Paris 19,adresse,variable
Soudain seuls,21:45,ajd,UGC Ciné Cité Paris 19,adresse,variable
Perfect Days,13:15,ajd,UGC Ciné Cité Paris 19,adresse,variable
Perfect Days,16:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
Perfect Days,18:45,ajd,UGC Ciné Cité Paris 19,adresse,variable
Perfect Days,21:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Les Trois Mousquetaires – D'Artagnan,20:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Mars Express,13:15,ajd,UGC Ciné Cité Paris 19,adresse,variable
Mars Express,15:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
Mars Express,17:40,ajd,UGC Ciné Cité Paris 19,adresse,variable
Mars Express,19:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
Mars Express,22:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
The Marvels,15:40,ajd,UGC Ciné Cité Paris 19,adresse,variable
"Cesária Évora, la diva aux pieds nus",18:10,ajd,UGC Ciné Cité Paris 19,adresse,variable
L'enfant du paradis,12:30,ajd,UGC Ciné Cité Paris 19,adresse,variable
L'enfant du paradis,14:15,ajd,UGC Ciné Cité Paris 19,adresse,variable
L'enfant du paradis,16:10,ajd,UGC Ciné Cité Paris 19,adresse,variable
L'enfant du paradis,18:00,ajd,UGC Ciné Cité Paris 19,adresse,variable
L'enfant du paradis,19:50,ajd,UGC Ciné Cité Paris 19,adresse,variable
L'enfant du paradis,21:45,ajd,UGC Ciné Cité Paris 19,adresse,variable
Pierre Feuille Pistolet,18:00,ajd,L'archipel - Paris Ciné,adresse,variable
Déménagement,15:00,ajd,L'archipel - Paris Ciné,adresse,variable
Portraits Fantômes,14:30,ajd,L'archipel - Paris Ciné,adresse,variable
Les Feuilles mortes,17:20,ajd,L'archipel - Paris Ciné,adresse,variable
Les Soeurs Munakata,10:30,ajd,L'archipel - Paris Ciné,adresse,variable
Lune froide,12:40,ajd,L'archipel - Paris Ciné,adresse,variable
The Appointment,19:00,ajd,L'archipel - Paris Ciné,adresse,variable
Le poireau perpétuel,16:20,ajd,L'archipel - Paris Ciné,adresse,variable
Corps a coeur,10:30,ajd,L'archipel - Paris Ciné,adresse,variable
L’été dernier,20:40,ajd,L'archipel - Paris Ciné,adresse,variable
Le gang des bois du temple,12:50,ajd,L'archipel - Paris Ciné,adresse,variable
Napoleon,10:30,ajd,Gaumont Aquaboulevard,adresse,variable
Napoleon,14:00,ajd,Gaumont Aquaboulevard,adresse,variable
Napoleon,17:15,ajd,Gaumont Aquaboulevard,adresse,variable
Napoleon,20:30,ajd,Gaumont Aquaboulevard,adresse,variable
La Tresse,16:15,ajd,Gaumont Aquaboulevard,adresse,variable
La Tresse,19:00,ajd,Gaumont Aquaboulevard,adresse,variable
La Tresse,21:45,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,10:30,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,12:45,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,14:45,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,15:15,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,17:30,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,19:45,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,21:30,ajd,Gaumont Aquaboulevard,adresse,variable
Wish - Asha et la bonne étoile,22:00,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,10:45,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,12:30,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,13:00,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,15:30,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,17:00,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,17:45,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,19:15,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,20:00,ajd,Gaumont Aquaboulevard,adresse,variable
Migration,22:15,ajd,Gaumont Aquaboulevard,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,11:00,ajd,Gaumont Aquaboulevard,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,14:45,ajd,Gaumont Aquaboulevard,adresse,variable
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,20:45,ajd,Gaumont Aquaboulevard,adresse,variable
Noël Joyeux,10:15,ajd,Gaumont Aquaboulevard,adresse,variable
Noël Joyeux,12:00,ajd,Gaumont Aquaboulevard,adresse,variable
Noël Joyeux,14:00,ajd,Gaumont Aquaboulevard,adresse,variable
Noël Joyeux,16:00,ajd,Gaumont Aquaboulevard,adresse,variable
Noël Joyeux,18:00,ajd,Gaumont Aquaboulevard,adresse,variable
Noël Joyeux,20:00,ajd,Gaumont Aquaboulevard,adresse,variable
Bâtiment 5,11:00,ajd,Gaumont Aquaboulevard,adresse,variable
Bâtiment 5,13:15,ajd,Gaumont Aquaboulevard,adresse,variable
Bâtiment 5,16:30,ajd,Gaumont Aquaboulevard,adresse,variable
Bâtiment 5,20:00,ajd,Gaumont Aquaboulevard,adresse,variable
Bâtiment 5,22:15,ajd,Gaumont Aquaboulevard,adresse,variable
Soudain seuls,11:30,ajd,Gaumont Aquaboulevard,adresse,variable
Soudain seuls,14:15,ajd,Gaumont Aquaboulevard,adresse,variable
Soudain seuls,16:45,ajd,Gaumont Aquaboulevard,adresse,variable
Soudain seuls,19:15,ajd,Gaumont Aquaboulevard,adresse,variable
Soudain seuls,21:45,ajd,Gaumont Aquaboulevard,adresse,variable
Les Trois Mousquetaires – D'Artagnan,10:05,ajd,Gaumont Aquaboulevard,adresse,variable
Les Trois Mousquetaires – D'Artagnan,12:45,ajd,Gaumont Aquaboulevard,adresse,variable
Les Trois Mousquetaires – D'Artagnan,15:30,ajd,Gaumont Aquaboulevard,adresse,variable
Les Trois Mousquetaires – D'Artagnan,18:10,ajd,Gaumont Aquaboulevard,adresse,variable
Mars Express,10:15,ajd,Gaumont Aquaboulevard,adresse,variable
Mars Express,12:15,ajd,Gaumont Aquaboulevard,adresse,variable
Mars Express,18:00,ajd,Gaumont Aquaboulevard,adresse,variable
Mars Express,21:45,ajd,Gaumont Aquaboulevard,adresse,variable
Simple comme Sylvain,14:00,ajd,Gaumont Aquaboulevard,adresse,variable
Thanksgiving : la semaine de l'horreur,11:30,ajd,Gaumont Aquaboulevard,adresse,variable
Thanksgiving : la semaine de l'horreur,19:00,ajd,Gaumont Aquaboulevard,adresse,variable
Thanksgiving : la semaine de l'horreur,21:30,ajd,Gaumont Aquaboulevard,adresse,variable
The Marvels,19:15,ajd,Gaumont Aquaboulevard,adresse,variable
Le Grand magasin,10:15,ajd,Gaumont Aquaboulevard,adresse,variable
