nom,heure,date,etablissement,prix,adresse,commune,geo
Wish - Asha et la bonne étoile,10:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,13:30,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,15:45,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,16:50,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,10:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,12:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,13:30,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,15:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Migration,17:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,10:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,13:45,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,14:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,17:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,18:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,19:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,20:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Les Trois Mousquetaires : Milady,22:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,10:15,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,10:40,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,14:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,16:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,17:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,19:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,19:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wonka,22:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,10:20,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,12:15,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,14:55,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,16:20,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,19:20,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,21:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Aquaman et le Royaume perdu,22:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Napoleon,10:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Napoleon,20:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,10:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,13:15,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,15:30,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,17:45,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,20:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Chasse gardée,22:15,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Soudain seuls,12:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Soudain seuls,14:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
L'Incroyable Noël de Shaun le mouton,10:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Bâtiment 5,21:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Hunger Games: la Ballade du serpent et de l'oiseau chanteur,21:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,10:35,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,13:15,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,17:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Winter Break,19:45,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,10:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,13:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,14:55,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,17:50,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,19:45,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Voyage au pôle sud,22:25,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,11:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,13:45,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,15:50,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,18:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,20:10,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
La fille de son père,22:15,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
20 000 lieues sous les mers (Comédie Française),16:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Le théorème de Marguerite,19:00,24/12,PATHE WEPLER,variable,132 -140 BOULEVARD DE CLICHY,Paris 18e Arrondissement,"48.883938,2.328034"
Wish - Asha et la bonne étoile,11:15,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wish - Asha et la bonne étoile,13:30,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wish - Asha et la bonne étoile,15:45,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wish - Asha et la bonne étoile,18:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Migration,10:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Migration,12:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Migration,14:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Migration,16:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Migration,18:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Trois Mousquetaires : Milady,10:25,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Trois Mousquetaires : Milady,13:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Trois Mousquetaires : Milady,15:35,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Trois Mousquetaires : Milady,18:10,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wonka,11:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wonka,14:20,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wonka,16:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Wonka,19:20,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
La Tresse,09:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
La Tresse,12:30,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
La Tresse,15:10,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
La Tresse,17:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Napoleon,17:35,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Chasse gardée,09:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Chasse gardée,12:15,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Chasse gardée,14:40,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Chasse gardée,17:05,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Chasse gardée,19:30,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Soudain seuls,14:35,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Soudain seuls,17:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Soudain seuls,19:25,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Inséparables,10:15,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Inséparables,12:20,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Les Inséparables,14:30,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Winter Break,10:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Winter Break,12:45,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Winter Break,15:35,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Winter Break,18:25,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Voyage au pôle sud,10:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Voyage au pôle sud,12:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Voyage au pôle sud,14:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Voyage au pôle sud,16:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Voyage au pôle sud,18:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Voyage au pôle sud,20:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Past Lives – Nos vies d’avant,10:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Past Lives – Nos vies d’avant,12:20,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Past Lives – Nos vies d’avant,14:40,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Past Lives – Nos vies d’avant,17:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Past Lives – Nos vies d’avant,19:20,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Mon ami robot,11:00,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Munch,09:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Munch,12:10,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Munch,14:30,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Munch,16:50,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
Munch,19:10,24/12,UGC MAILLOT,variable,PALAIS CONGRES PL PORTE MAILLOT,Paris 17e Arrondissement,"48.878512,2.282965"
L'Incroyable Noël de Shaun le mouton,15:25,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Le Temps d'aimer,15:15,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
La chimère,13:00,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Un hiver à Yanji,11:00,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
L'Enlèvement,17:35,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
La Vénus d'argent,18:20,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Les Tourouges et les Toubleus,11:00,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Légua,13:00,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
Anselm (Le Bruit du temps),16:30,24/12,LUMINOR HOTEL DE VILLE,variable,20 RUE DU TEMPLE,Paris 4e Arrondissement,"48.858689,2.353591"
"Cesária Évora, la diva aux pieds nus",20:10,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Testament,17:30,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Sea Sparkle,13:10,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
L'enfant du paradis,13:20,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
L'enfant du paradis,19:35,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Sergent Major Eismayer,15:00,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Yallah Gaza,16:40,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Le Monde d’après 3,18:30,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Le salaire de la peur,14:45,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Le corbeau,21:00,24/12,ESPACE SAINT MICHEL,variable,7 PLACE ST MICHEL,Paris 5e Arrondissement,"48.853093,2.344228"
Perfect Days,10:10,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Perfect Days,16:15,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Le Garçon et le héron,10:10,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Les Colons,12:45,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Les Colons,15:00,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Les Colons,17:20,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Les Colons,19:40,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Simple comme Sylvain,10:20,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Menus-plaisirs Les Troisgros,14:50,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
"Blackbird, Blackberry",10:10,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
"Blackbird, Blackberry",13:30,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Little Girl Blue,10:30,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
How to Have Sex,12:45,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Chungking express,17:35,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Anatomie d’une chute,10:30,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Les anges déchus,13:00,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,12:25,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,14:40,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,17:10,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
SHTTL,19:40,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Happy together,15:20,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
The Hand,20:00,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,13:50,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,15:50,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,17:50,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Pour ton mariage,19:50,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Sergent Major Eismayer,19:20,24/12,MK2 BEAUBOURG,variable,50 RUE RAMBUTEAU,Paris 3e Arrondissement,"48.861555,2.352217"
Wish - Asha et la bonne étoile,11:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wish - Asha et la bonne étoile,15:25,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wish - Asha et la bonne étoile,17:40,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Migration,10:45,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Migration,13:15,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Migration,15:45,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,11:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,14:15,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,16:50,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,19:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Les Trois Mousquetaires : Milady,22:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,10:50,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,14:00,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,16:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,19:15,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
Wonka,21:50,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La Tresse,13:10,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
La Tresse,21:55,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
L'Incroyable Noël de Shaun le mouton,10:30,24/12,GAUMONT CONVENTION,variable,27 RUE ALAIN CHARTIER,Paris 15e Arrondissement,"48.837759,2.296259"
