,Unnamed: 0,nom,etablissement,Date,adresse,commune,prix,coordonnees
554,554,Rafal Blechacz,Théâtre des Champs-Élysées,Lundi 6 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
555,555,Haendel : Dixit Dominus,Auditorium Patrick Devedjian - La Seine Musicale,Lundi 6 Mai : 20h00,"1 île Seguin, Paris, France",Boulogne-Billancourt,unknown,"(2.365269, 48.891683)"
556,556,Orchestre de Paris et Chœur de l'Orchestre de Paris,Grande salle Pierre Boulez - Philharmonie de Paris,"Lundi 6 Mai : 20h00, Mardi 7 Mai : 20h00","221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
557,557,Mark Padmore et Julius Drake,Athénée Théâtre Louis-Jouvet,Lundi 6 Mai : 20h00,"7 rue Boudreau Square de l'Opéra Louis-Jouvet, Paris, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
558,558,Bach / Brahms,Maison de la Radio et de la Musique,Mardi 7 Mai : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
559,559,Alla zingarese : le violon tzigane,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Mardi 7 Mai : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
560,560,Orchestre Hélios et Chœur Hélios éphémère,Église de la Madeleine,Jeudi 9 Mai : 20h45,"Place de la Madeleine, Paris, France",Paris 8e,22-44 €,"(2.324455, 48.870062)"
561,561,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 10 Mai : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
562,562,"Bach chez Cioran, une tragédie angélique",La Scala Paris,Lundi 13 Mai : 19h30,"13 boulevard de Strasbourg, Paris, France",Paris 10e,unknown,"(2.354572, 48.870299)"
563,563,Elena Bashkirova,Théâtre des Champs-Élysées,Lundi 13 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
564,564,Alexandre Tharaud,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 13 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
565,565,Jouer Bach,Salle des concerts - Cité de la Musique-Philharmonie,Lundi 13 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
566,566,Duels à l'opéra,Grand Salon du Musée de l'Armée - Musée de l'Armée,Lundi 13 Mai : 20h00,"129 rue de Grenelle, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
567,567,Les Accents et solistes,Théâtre des Champs-Élysées,Mardi 14 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,unknown,"(2.303279, 48.865672)"
568,568,Hélène Grimaud,Salle des concerts - Cité de la Musique-Philharmonie,Mardi 14 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
569,569,Alice Sara Ott et Francesco Tristano,Maison de la Radio et de la Musique,Mardi 14 Mai : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
570,570,Romain Leleu et Thierry Escaich,Théâtre de Corbeil-Essonnes,Mardi 14 Mai : 20h30,"20-22  rue Félicien Rops, Paris, France",Corbeil-Essonnes,6-16 €,"(2.353031, 48.819234)"
571,571,Fazil Say,Théâtre des Champs-Élysées,Mercredi 15 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,26-70 €,"(2.303279, 48.865672)"
572,572,Orchestre de Paris et Christiane Karg,Grande salle Pierre Boulez - Philharmonie de Paris,Mercredi 15 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
573,573,Orchestre de chambre de Paris et Javier Perianes,Théâtre des Champs-Élysées,Jeudi 16 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,15-52 €,"(2.303279, 48.865672)"
574,574,Orchestre des amateurs de la Philharmonie de Paris,Salle des concerts - Cité de la Musique-Philharmonie,Jeudi 16 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
575,575,« L'Olimpiade » de Cimarosa,Opéra royal - Château de Versailles,Jeudi 16 Mai : 20h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,71-115 €,"(2.352558, 48.881934)"
576,576,Chopin : Concerto pour piano n°2,Maison de la Radio et de la Musique,Jeudi 16 Mai : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
577,577,Mahler : Symphonie n°5,Grande salle Pierre Boulez - Philharmonie de Paris,Vendredi 17 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
578,578,Musiciens de l'Orchestre de Paris,Salle des concerts - Cité de la Musique-Philharmonie,Vendredi 17 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
579,579,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 17 Mai : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
580,580,« Berenice » de Haendel,Théâtre des Champs-Élysées,Mardi 21 Mai : 19h30,"15 avenue Montaigne, Paris, France",Paris 8e,28-89 €,"(2.303279, 48.865672)"
581,581,Mozart : Messe en ut,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 21 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
582,582,Sur la route de Buenos Aires,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Mardi 21 Mai : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
583,583,Ravel et l'Espagne,Théâtre des Champs-Élysées,Mercredi 22 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,24-61 €,"(2.303279, 48.865672)"
584,584,Orchestre de chambre de Paris et Johanna Wallroth,Théâtre des Champs-Élysées,Jeudi 23 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,15-52 €,"(2.303279, 48.865672)"
585,585,Arcadi Volodos,Grande salle Pierre Boulez - Philharmonie de Paris,Jeudi 23 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
586,586,De Roméo et Juliette à West Side Story,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Jeudi 23 Mai : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
587,587,Staatskapelle Dresden,Théâtre des Champs-Élysées,Vendredi 24 Mai : 20h00,"15 avenue Montaigne, Paris, France",Paris 8e,28-89 €,"(2.303279, 48.865672)"
588,588,Beethoven : L'Empereur,Maison de la Radio et de la Musique,Vendredi 24 Mai : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
589,589,Duruflé : Requiem,Basilique Sainte-Clotilde,Vendredi 24 Mai : 20h00,"23 bis rue Las Cases, Paris, France",Paris 7e,unknown,"(2.320259, 48.858502)"
590,590,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 24 Mai : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
591,591,Monteverdi Choir et Orchestre révolutionnaire et romantique,Grande salle Pierre Boulez - Philharmonie de Paris,Samedi 25 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
592,592,Orchestre Hélios et Chœur Hélios éphémère,Église de la Madeleine,Samedi 25 Mai : 20h45,"Place de la Madeleine, Paris, France",Paris 8e,22-44 €,"(2.324455, 48.870062)"
593,593,Nature,Opéra Garnier,Dimanche 26 Mai : 12h00,"place de l'Opéra, Paris, France",Paris 9e,39-44 €,"(2.332168, 48.871117)"
594,594,Monteverdi Choir et Orchestre révolutionnaire et romantique,Grande salle Pierre Boulez - Philharmonie de Paris,Dimanche 26 Mai : 16h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
595,595,Viva l'Orchestra !,Maison de la Radio et de la Musique,Dimanche 26 Mai : 16h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
596,596,Mozart : Grande Messe en ut,Chapelle royale - Château de Versailles,Dimanche 26 Mai : 18h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,100-139 €,"(2.352558, 48.881934)"
597,597,Haydn : Les Saisons,Grande salle Pierre Boulez - Philharmonie de Paris,Lundi 27 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
598,598,Sheku Kanneh-Mason et Isata Kanneh-Mason,Salle des concerts - Cité de la Musique-Philharmonie,Lundi 27 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
599,599,Bohême,Le Studio - Philharmonie de Paris,Lundi 27 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
600,600,Sarah et Deborah Nemtanu,Grand Salon du Musée de l'Armée - Musée de l'Armée,Lundi 27 Mai : 20h00,"129 rue de Grenelle, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
601,601,Frederick Ballentine et Kunal Lahiri,Athénée Théâtre Louis-Jouvet,Lundi 27 Mai : 20h00,"7 rue Boudreau Square de l'Opéra Louis-Jouvet, Paris, France",Paris 9e,24-31 €,"(2.329072, 48.87183)"
602,602,Orchestre révolutionnaire et romantique,Grande salle Pierre Boulez - Philharmonie de Paris,Mardi 28 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
603,603,Orchestre des lauréats du Conservatoire de Paris,Salle des concerts - Cité de la Musique-Philharmonie,Mardi 28 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
604,604,Stephen Tharp,Maison de la Radio et de la Musique,Mardi 28 Mai : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
605,605,Orchestre révolutionnaire et romantique,Grande salle Pierre Boulez - Philharmonie de Paris,Mercredi 29 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
606,606,Los Angeles Philharmonic et Maria Dueñas,Grande salle Pierre Boulez - Philharmonie de Paris,Jeudi 30 Mai : 20h00,"221 avenue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
607,607,Orchestre de chambre de Paris et Jonathan Biss,Salle des concerts - Cité de la Musique-Philharmonie,Jeudi 30 Mai : 20h00,"221 rue Jean-Jaurès, Paris, France",Paris 19e,unknown,"(2.393824, 48.889311)"
608,608,unknown,Cathédrale Saint-Louis-des-Invalides - Hôtel National des Invalides,Jeudi 30 Mai : 20h00,"129 rue de Grenelle Hôtel National des Invalides, Paris, France",Paris 7e,unknown,"(2.312894, 48.85819)"
609,609,« Tolomeo » de Haendel,Théâtre des Champs-Élysées,Vendredi 31 Mai : 19h30,"15 avenue Montaigne, Paris, France",Paris 8e,28-89 €,"(2.303279, 48.865672)"
610,610,« Les Boréades » de Rameau,Opéra royal - Château de Versailles,Vendredi 31 Mai : 20h00,"Place d'Armes entrée par la Grille d'Honneur, Paris, France",Versailles,83-128 €,"(2.352558, 48.881934)"
611,611,Ravel : La Valse,Maison de la Radio et de la Musique,Vendredi 31 Mai : 20h00,"116 avenue du Président Kennedy, Paris, France",Paris 16e,unknown,"(2.279529, 48.852149)"
612,612,Verdi : Requiem,Opéra de Massy,Vendredi 31 Mai : 20h00,"1 place de France, Paris, France",Massy,unknown,"(2.387787, 48.831852)"
613,613,Pergolèse : Stabat Mater,Auditorium Patrick Devedjian - La Seine Musicale,Vendredi 31 Mai : 20h30,"1 île Seguin, Paris, France",Boulogne-Billancourt,30-60 €,"(2.365269, 48.891683)"
614,614,Orchestre Hélios et Glen Rouxel,Église Saint-Germain-des-Prés,Vendredi 31 Mai : 20h45,"Place Saint-Germain des Prés, Paris, France",Paris 6e,22-44 €,"(2.333399, 48.854182)"
