nom,heure,date,etablissement,prix,adresse,commune,geo
Le règne animal,21:20,28/12,MK2 PARNASSE,variable,11 RUE JULES CHAPLAIN,Paris 6e Arrondissement,"48.842813,2.330525"
Migration,10:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,12:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,13:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Migration,15:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,09:50,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,12:10,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,14:40,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,17:10,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,19:40,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wonka,22:05,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,09:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,12:10,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,14:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,17:15,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,19:50,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Les Trois Mousquetaires : Milady,22:10,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,10:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,12:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,13:50,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Wish - Asha et la bonne étoile,15:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La Tresse,17:35,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La Tresse,22:15,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Une affaire d'honneur,09:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Une affaire d'honneur,12:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Une affaire d'honneur,14:30,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Une affaire d'honneur,17:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Une affaire d'honneur,19:30,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Une affaire d'honneur,21:45,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,10:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,12:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,14:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,16:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,18:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,20:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
La fille de son père,22:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Le Garçon et le héron,17:30,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Le Garçon et le héron,19:50,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Le Garçon et le héron,22:10,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
SHTTL,20:00,28/12,MK2 NATION,variable,133 BOULEVARD DIDEROT,Paris 12e Arrondissement,"48.848213,2.39311"
Soudain seuls,18:10,28/12,STUDIO 28,variable,10 RUE THOLOZE,Paris 18e Arrondissement,"48.886142,2.335342"
Napoleon,20:10,28/12,STUDIO 28,variable,10 RUE THOLOZE,Paris 18e Arrondissement,"48.886142,2.335342"
Le Garçon et le héron,16:00,28/12,STUDIO 28,variable,10 RUE THOLOZE,Paris 18e Arrondissement,"48.886142,2.335342"
The Old Oak,14:00,28/12,STUDIO 28,variable,10 RUE THOLOZE,Paris 18e Arrondissement,"48.886142,2.335342"
Le Garçon et le héron,18:30,28/12,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076"
Le Kid,14:00,28/12,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076"
Le Cirque,17:00,28/12,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076"
Les Lumières de la ville,15:15,28/12,STUDIO GALANDE,variable,42 RUE GALANDE,Paris 5e Arrondissement,"48.851619,2.347076"
L'Incroyable Noël de Shaun le mouton,13:05,28/12,CHAPLIN DENFERT,variable,24 PLACE DENFERT ROCHEREAU,Paris 14e Arrondissement,"48.833879,2.330976"
L'Incroyable Noël de Shaun le mouton,14:15,28/12,CHAPLIN DENFERT,variable,24 PLACE DENFERT ROCHEREAU,Paris 14e Arrondissement,"48.833879,2.330976"
Le Garçon et le héron,15:40,28/12,CHAPLIN DENFERT,variable,24 PLACE DENFERT ROCHEREAU,Paris 14e Arrondissement,"48.833879,2.330976"
L'Enlèvement,18:10,28/12,CHAPLIN DENFERT,variable,24 PLACE DENFERT ROCHEREAU,Paris 14e Arrondissement,"48.833879,2.330976"
The Old Oak,20:45,28/12,CHAPLIN DENFERT,variable,24 PLACE DENFERT ROCHEREAU,Paris 14e Arrondissement,"48.833879,2.330976"
Migration,12:25,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Migration,14:20,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Migration,16:15,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Migration,18:15,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wonka,13:45,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wonka,16:30,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wonka,19:15,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wonka,21:50,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Les Trois Mousquetaires : Milady,14:00,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Les Trois Mousquetaires : Milady,16:50,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Les Trois Mousquetaires : Milady,19:30,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Les Trois Mousquetaires : Milady,21:55,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wish - Asha et la bonne étoile,12:30,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wish - Asha et la bonne étoile,14:35,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Wish - Asha et la bonne étoile,16:40,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Aquaman et le Royaume perdu,13:15,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Aquaman et le Royaume perdu,16:00,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Aquaman et le Royaume perdu,18:45,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Aquaman et le Royaume perdu,21:30,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Chasse gardée,13:00,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Chasse gardée,15:30,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Chasse gardée,18:00,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Chasse gardée,20:15,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Soudain seuls,19:00,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Soudain seuls,21:25,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Napoleon,20:30,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Vermines,12:40,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Vermines,15:05,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Vermines,17:25,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Vermines,19:45,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Vermines,22:00,28/12,UGC MONTPARNASSE,variable,83 BD DU MONTPARNASSE,Paris 6e Arrondissement,"48.84351,2.325646"
Migration,12:35,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Migration,14:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Migration,16:55,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Migration,18:55,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wonka,12:30,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wonka,15:00,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wonka,19:20,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wonka,21:50,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Les Trois Mousquetaires : Milady,13:30,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Les Trois Mousquetaires : Milady,16:15,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Les Trois Mousquetaires : Milady,19:05,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Les Trois Mousquetaires : Milady,21:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wish - Asha et la bonne étoile,12:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wish - Asha et la bonne étoile,14:55,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Wish - Asha et la bonne étoile,17:10,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Aquaman et le Royaume perdu,13:15,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Aquaman et le Royaume perdu,16:00,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Aquaman et le Royaume perdu,18:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Aquaman et le Royaume perdu,21:30,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Chasse gardée,12:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Chasse gardée,15:00,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Chasse gardée,17:20,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Chasse gardée,19:40,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Chasse gardée,21:55,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Une affaire d'honneur,12:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Une affaire d'honneur,15:00,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Une affaire d'honneur,17:15,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Une affaire d'honneur,19:30,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Une affaire d'honneur,21:45,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Soudain seuls,17:30,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Napoleon,21:00,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Dernier train pour Busan,20:00,28/12,UGC LYON BASTILLE,variable,12 RUE DE LYON,Paris 12e Arrondissement,"48.847502,2.371855"
Perfect Days,15:10,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Perfect Days,19:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
L'Innocence,14:00,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
L'Innocence,16:40,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
L'Innocence,19:15,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
L'Innocence,21:40,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Past Lives – Nos vies d’avant,11:15,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Past Lives – Nos vies d’avant,13:10,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Past Lives – Nos vies d’avant,17:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Past Lives – Nos vies d’avant,21:55,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
L'Hiver d'Edmond et Lucy,10:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Dream Scenario,13:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Dream Scenario,15:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Dream Scenario,17:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Dream Scenario,19:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Dream Scenario,21:30,28/12,LE LOUXOR,variable,170 BOULEVARD DE MAGENTA,Paris 10e Arrondissement,"48.883487,2.349853"
Migration,13:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Migration,15:05,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Migration,17:10,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Une affaire d'honneur,12:40,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Une affaire d'honneur,15:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Une affaire d'honneur,17:20,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Une affaire d'honneur,19:40,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Une affaire d'honneur,22:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Voyage au pôle sud,15:45,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Voyage au pôle sud,20:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Voyage au pôle sud,22:15,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Perfect Days,13:20,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Perfect Days,16:10,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Perfect Days,19:10,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Perfect Days,21:50,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
L'Innocence,13:20,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
L'Innocence,16:10,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
L'Innocence,19:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
L'Innocence,21:45,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Les Colons,12:40,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Les Colons,15:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Les Colons,17:15,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Les Colons,19:40,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Les Colons,22:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Mars Express,13:00,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Mars Express,17:45,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Mars Express,19:50,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Mars Express,22:10,28/12,MK2 QUAI DE SEINE,variable,14 QUAI DE LA SEINE,Paris 19e Arrondissement,"48.885073,2.371493"
Sirocco et le Royaume des courants d’air,14:15,28/12,STUDIO DES URSULINES,variable,10 RUE DES URSULINES,Paris 5e Arrondissement,"48.842733,2.342044"
L'Incroyable Noël de Shaun le mouton,10:15,28/12,STUDIO DES URSULINES,variable,10 RUE DES URSULINES,Paris 5e Arrondissement,"48.842733,2.342044"
Le Garçon et le héron,20:00,28/12,STUDIO DES URSULINES,variable,10 RUE DES URSULINES,Paris 5e Arrondissement,"48.842733,2.342044"
Mon ami robot,16:00,28/12,STUDIO DES URSULINES,variable,10 RUE DES URSULINES,Paris 5e Arrondissement,"48.842733,2.342044"
Mon ami robot,18:00,28/12,STUDIO DES URSULINES,variable,10 RUE DES URSULINES,Paris 5e Arrondissement,"48.842733,2.342044"
Wonka,12:10,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wonka,14:40,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wonka,17:10,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wonka,19:40,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wonka,22:00,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Les Trois Mousquetaires : Milady,12:00,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Les Trois Mousquetaires : Milady,14:30,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Les Trois Mousquetaires : Milady,17:00,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Les Trois Mousquetaires : Milady,19:30,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Les Trois Mousquetaires : Milady,22:00,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wish - Asha et la bonne étoile,12:25,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wish - Asha et la bonne étoile,14:30,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Wish - Asha et la bonne étoile,17:00,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Aquaman et le Royaume perdu,13:20,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Aquaman et le Royaume perdu,16:10,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Aquaman et le Royaume perdu,19:10,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Aquaman et le Royaume perdu,21:45,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Past Lives – Nos vies d’avant,12:20,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Past Lives – Nos vies d’avant,14:50,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Past Lives – Nos vies d’avant,17:15,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Past Lives – Nos vies d’avant,19:40,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Past Lives – Nos vies d’avant,22:00,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
La chimère,18:50,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
La chimère,21:35,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
Dream Scenario,12:30,28/12,MK2 QUAI DE LOIRE,variable,5/19 QUAI DE LA LOIRE,Paris 19e Arrondissement,"48.885067,2.374123"
